Time (s),Absolute acceleration (m/s^2)
6.313627750E0,7.913989389E-2
6.323563750E0,8.043512405E-2
6.333500750E0,7.400432834E-2
6.343436750E0,7.710218073E-2
6.353373750E0,7.796471974E-2
6.363309750E0,8.127861632E-2
6.373246750E0,7.301846007E-2
6.383182750E0,7.344561000E-2
6.393119750E0,7.559993507E-2
6.403055750E0,7.259599447E-2
6.412992750E0,7.205637526E-2
6.422928750E0,7.272064283E-2
6.432865750E0,7.876891720E-2
6.442801750E0,7.125056703E-2
6.452738750E0,7.831774077E-2
6.462674000E0,7.877764585E-2
6.472611000E0,8.196296786E-2
6.482547000E0,8.239633061E-2
6.492484000E0,7.616321555E-2
6.502420000E0,8.457594241E-2
6.512357000E0,7.647604145E-2
6.522293000E0,7.694326215E-2
6.532230000E0,7.489477364E-2
6.542166000E0,7.142649619E-2
6.552103000E0,7.188233280E-2
6.562039000E0,8.157746393E-2
6.571976000E0,7.614582281E-2
6.581912000E0,7.436086558E-2
6.591849000E0,6.732888797E-2
6.601785000E0,6.977498640E-2
6.611722000E0,6.534975107E-2
6.621658000E0,6.580237220E-2
6.631595000E0,6.120806221E-2
6.641531000E0,7.120137179E-2
6.651468000E0,7.133749669E-2
6.661404000E0,6.961471014E-2
6.671341000E0,7.965969953E-2
6.681277000E0,8.049014434E-2
6.691214000E0,7.586493503E-2
6.701150000E0,7.448098646E-2
6.711087000E0,8.226018348E-2
6.721023000E0,7.609061012E-2
6.730960000E0,6.639465835E-2
6.740896000E0,6.662531341E-2
6.750833000E0,6.724294363E-2
6.760769000E0,7.053812805E-2
6.770706000E0,7.588527245E-2
6.780642000E0,7.885073542E-2
6.790579000E0,7.098439413E-2
6.800515000E0,7.901771829E-2
6.810452000E0,7.487785939E-2
6.820388000E0,7.337017576E-2
6.830325000E0,6.177943754E-2
6.840261000E0,7.692634528E-2
6.850198000E0,6.975416184E-2
6.860134000E0,7.572712384E-2
6.870071000E0,7.877214889E-2
6.880007000E0,7.585872544E-2
6.889944000E0,7.520077432E-2
6.899880000E0,7.686308141E-2
6.909817000E0,7.581339032E-2
6.919753000E0,6.744590389E-2
6.929690000E0,7.632035471E-2
6.939626000E0,6.860019105E-2
6.949563000E0,8.067417618E-2
6.959500000E0,8.120702074E-2
6.969436000E0,8.337432061E-2
6.979373000E0,8.226571390E-2
6.989309000E0,7.871687600E-2
6.999246000E0,7.371256173E-2
7.009182000E0,7.832694216E-2
7.019118000E0,7.269837495E-2
7.029055000E0,6.670578157E-2
7.038991000E0,7.486550949E-2
7.048928000E0,6.236454007E-2
7.058864000E0,8.052275303E-2
7.068801000E0,7.120755079E-2
7.078738000E0,7.314633241E-2
7.088674000E0,7.584703869E-2
7.098610000E0,7.597777453E-2
7.108547000E0,7.532561981E-2
7.118483000E0,9.062099165E-2
7.128420000E0,7.584170573E-2
7.138356000E0,6.825925363E-2
7.148293000E0,6.778655697E-2
7.158229000E0,6.982769609E-2
7.168166000E0,7.268280874E-2
7.178102000E0,7.212524968E-2
7.188039000E0,7.487205182E-2
7.197975000E0,7.620683073E-2
7.207912000E0,7.030707995E-2
7.217849000E0,7.978357196E-2
7.227785000E0,7.606431507E-2
7.237721000E0,6.426817912E-2
7.247658000E0,6.564686081E-2
7.257594000E0,6.779712000E-2
7.267531000E0,7.224717246E-2
7.277467000E0,7.079007456E-2
7.287404000E0,6.977767555E-2
7.297341000E0,7.817566483E-2
7.307277000E0,7.170207153E-2
7.317213000E0,7.324510594E-2
7.327150000E0,7.764481518E-2
7.337086000E0,7.076078519E-2
7.347023000E0,7.469681311E-2
7.356959000E0,7.502335572E-2
7.366896000E0,7.706538490E-2
7.376832000E0,7.705763247E-2
7.386769000E0,6.919498587E-2
7.396705000E0,6.986624766E-2
7.406642000E0,7.247556890E-2
7.416578000E0,8.040135161E-2
7.426515000E0,6.584004855E-2
7.436451000E0,6.580180566E-2
7.446388000E0,7.114805833E-2
7.456324000E0,8.205678843E-2
