"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.783044417E0,-4.249573611E-3,1.629829137E-3,8.189434826E-2,8.202072602E-2
2.792982417E0,-5.580801889E-3,6.608623629E-3,8.533017218E-2,8.576746201E-2
2.802921417E0,3.121316805E-4,5.757817207E-3,7.768669188E-2,7.790039782E-2
2.812859417E0,5.999206714E-3,2.413712349E-3,8.636922240E-2,8.661096390E-2
2.822798417E0,1.430382438E-2,9.478592388E-3,8.532374024E-2,8.703208463E-2
2.832737417E0,4.347075932E-3,3.121289397E-3,8.802106082E-2,8.818359635E-2
2.842675417E0,-1.197400130E-3,4.988095220E-3,7.649502933E-2,7.666684012E-2
2.852614417E0,4.629496448E-3,1.702151885E-3,9.115633786E-2,9.128968994E-2
2.862553417E0,5.266989134E-3,3.291891050E-3,8.711942017E-2,8.734054667E-2
2.872491417E0,7.720773183E-3,3.434700156E-3,8.247614622E-2,8.290791397E-2
2.882430417E0,4.905083030E-4,4.611333534E-3,8.351870477E-2,8.364734928E-2
2.892368417E0,2.648679055E-3,6.108942507E-3,7.948178709E-2,7.976019783E-2
2.902307417E0,1.246425379E-2,5.928172180E-3,8.098159790E-2,8.214937642E-2
2.912246417E0,7.223467492E-3,6.713654241E-3,7.829480231E-2,7.891341904E-2
2.922184417E0,8.116885498E-3,-1.702215839E-3,8.607744634E-2,8.647605528E-2
2.932123417E0,1.273669749E-3,3.799456777E-3,8.053604007E-2,8.063567360E-2
2.942062417E0,8.169035353E-3,-1.449378580E-4,8.203292727E-2,8.243879732E-2
2.952000417E0,8.562845327E-3,7.292528590E-3,8.712526739E-2,8.784825275E-2
2.961939417E0,3.590153866E-3,8.563740682E-3,7.664822638E-2,7.720866186E-2
2.971877417E0,2.969069928E-3,6.670668069E-3,7.844507575E-2,7.878415512E-2
2.981816417E0,1.097368889E-2,6.426455453E-3,8.533543468E-2,8.627779314E-2
2.991755417E0,1.478293061E-2,5.616287179E-3,7.950108290E-2,8.105862015E-2
3.001693417E0,8.582068048E-3,1.220139404E-2,8.204754531E-2,8.339259919E-2
3.011632417E0,1.374607310E-3,7.997072395E-3,8.908291519E-2,8.945171038E-2
3.021571417E0,1.004427396E-2,1.345205865E-2,8.010159194E-2,8.184198405E-2
