Time Lapsed,Magnetic field Z
1733.404,9.46
1733.508,9.567
1733.614,9.413
1733.720,9.32
1733.820,9.587
1733.923,9.347
1734.043,9.427
1734.125,9.24
1734.229,9.467
1734.329,9.307
1734.454,9.38
1734.535,9.433
1734.637,9.393
1734.741,9.407
1734.847,9.587
1734.945,8.96
1735.047,9.407
1735.150,9.487
1735.255,9.233
1735.353,9.453
1735.458,9.167
1735.560,9.46
1735.662,9.447
1735.764,9.52
1735.880,9.693
1735.974,9.467
1736.002,9.627
1736.100,9.347
1736.198,9.373
1736.315,9.8
1736.406,9.76
1736.506,9.64
1736.617,9.513
1736.713,9.4
1736.815,9.447
1736.914,9.487
1736.994,9.327
1737.095,9.58
1737.198,9.327
1737.300,9.427
1737.411,9.4
1737.507,9.327
1737.622,9.207
1737.717,9.373
1737.811,9.447
1737.915,9.693
1738.016,9.113
1738.130,9.46
1738.227,9.593
1738.333,9.507
1738.453,9.567
1738.538,9.627
1738.635,9.18
1738.733,9.3
1738.837,9.52
1738.938,9.573
1739.041,9.68
1739.143,9.053
1739.256,9.373
1739.357,9.347
1739.455,9.373
1739.557,9.627
1739.665,9.453
1739.692,9.367
1739.854,9.727
1739.967,9.52
1739.993,9.427
1740.094,9.56
1740.194,9.353
1790.292,9.68
1790.403,9.613
1790.499,9.487
1790.602,9.653
1790.706,9.453
1790.806,9.6
1790.883,9.4
1790.987,9.253
1791.095,9.48
1791.190,9.393
1791.293,9.487
1791.396,9.587
1791.506,9.34
1791.600,9.447
1791.722,9.393
1791.807,9.367
1791.906,9.44
1792.010,9.327
1792.129,9.573
1792.181,9.627
1792.317,9.193
1792.421,9.72
1792.540,9.553
1792.625,9.433
1792.729,9.4
1792.863,9.493
1792.933,9.607
1793.035,9.413
1793.133,9.293
1793.239,9.38
1793.345,9.573
1793.444,9.34
1793.546,9.533
1793.649,9.593
1793.751,9.407
1793.781,9.38
1793.878,9.607
1793.989,9.327
1794.086,9.5
1794.184,9.5
1794.286,9.173
1794.377,9.36
1794.474,9.373
1794.594,9.54
1794.673,9.46
1794.777,9.607
1794.878,9.62
1794.989,9.207
1795.082,9.5
1795.186,9.187
1795.289,9.427
1795.389,9.573
1795.516,9.113
1795.595,9.687
1795.699,9.22
1795.804,9.393
1795.918,9.407
1796.004,8.953
1796.106,9.14
1796.214,9.233
1796.311,9.627
1796.414,9.527
1796.539,9.013
1796.618,9.347
1796.721,9.607
1796.824,9.44
1796.927,9.387
1796.996,9.24
1797.131,9.56
1797.233,9.373
1797.273,9.273
1797.367,9.533
1797.541,9.287
1797.569,9.647
1797.668,9.58
1797.769,9.353
1797.871,9.54
1797.972,9.42
1798.076,9.447
1798.180,9.467
1798.280,9.353
1798.376,9.467
1798.464,9.593
1798.565,9.5
1798.666,9.08
1798.788,9.367
1798.868,9.573
1798.970,9.573
1799.079,9.573
1799.180,9.507
1799.281,9.467
1799.382,9.513
1799.485,9.373
1799.588,9.453
1799.690,9.713
1799.792,9.133
1799.896,9.253
1799.998,9.313
1850.213,9.493
1850.231,9.507
1850.305,9.453
1850.407,9.58
1850.511,9.413
1850.624,9.353
1850.722,9.453
1850.817,9.573
1850.920,9.733
1851.021,9.507
1851.123,9.407
1851.226,9.3
1851.254,9.427
1851.354,9.34
1851.456,9.493
1851.568,9.593
1851.739,9.647
1851.768,9.587
1851.866,9.713
1852.051,9.873
1852.069,9.413
1852.151,9.533
1852.252,9.453
1852.361,9.253
1852.463,9.46
1852.563,9.293
1852.661,9.387
1852.786,9.407
1852.864,9.52
1852.987,9.253
1853.070,9.547
1853.173,9.38
1853.276,9.52
1853.382,9.573
1853.478,9.38
1853.583,9.5
1853.653,9.387
1853.786,9.347
1853.888,9.413
1853.991,9.28
1854.094,9.373
1854.195,9.687
1854.298,9.427
1854.401,9.64
1854.505,9.26
1854.623,9.36
1854.709,9.553
1854.806,9.32
1854.911,9.527
1855.034,9.187
1855.118,9.113
1855.148,9.267
1855.250,9.547
1855.358,9.433
1855.453,9.64
1855.552,9.3
1855.655,9.407
1855.755,9.587
1855.860,9.167
1855.962,9.72
1856.041,9.4
1856.140,9.313
1856.243,9.68
1856.346,9.62
1856.460,9.36
1856.553,9.193
1856.654,9.46
1856.756,9.5
1856.873,9.58
1856.962,9.447
1857.063,9.0
1857.166,9.347
1857.268,9.287
1857.389,9.427
1857.472,9.587
1857.574,9.233
1857.678,9.593
1857.782,9.487
1857.883,9.533
1857.984,9.493
1858.088,9.073
1858.190,9.247
1858.300,9.527
1858.395,9.7
1858.498,9.7
1858.532,9.68
1858.709,9.333
1858.737,9.387
1858.834,9.393
1858.932,9.5
1859.034,9.667
1859.140,9.467
1859.237,9.333
1859.342,9.387
1859.444,9.493
1859.646,9.553
1859.649,9.893
1859.828,9.587
1859.832,9.573
1859.929,9.393
1860.033,9.12
1860.137,9.327
1910.239,9.4
1910.339,9.36
1910.442,9.513
1910.551,9.42
1910.646,9.387
1910.750,9.493
1910.871,9.28
1910.959,9.253
1911.056,9.353
1911.160,9.54
1911.285,9.28
1911.364,9.353
1911.466,9.56
1911.569,9.46
1911.675,9.44
1911.778,9.493
1911.876,9.193
1911.979,9.087
1912.087,9.687
1912.184,9.413
1912.286,9.6
1912.390,9.607
1912.489,9.353
1912.592,9.56
1912.709,9.6
1912.727,9.353
1912.822,9.353
1912.923,9.313
1913.027,9.373
1913.121,9.3
1913.237,9.34
1913.334,9.26
1913.443,9.52
1913.519,9.727
1913.641,9.453
1913.721,9.48
1913.834,9.247
1913.932,9.473
1914.031,9.32
1914.130,9.46
1914.220,9.64
1914.328,9.533
1914.430,9.533
1914.545,9.273
1914.633,9.453
1914.733,9.433
1914.837,9.4
1914.936,9.52
1915.034,9.427
1915.136,9.413
1915.236,9.407
1915.327,9.653
1915.427,9.647
1915.525,9.38
1915.624,9.633
1915.722,9.453
1915.817,9.54
1915.981,9.367
1916.076,9.36
1916.177,9.467
1916.281,9.373
1916.384,9.513
1916.483,9.393
1916.513,9.313
1916.611,9.42
1916.714,9.533
1916.818,9.353
1916.923,9.9
1917.020,9.493
1917.118,9.373
1917.209,9.747
1917.331,9.56
1917.408,9.747
1917.530,9.58
1917.612,9.547
1917.714,9.473
1917.815,9.393
1918.020,9.36
1918.021,9.493
1918.122,9.253
1918.225,9.24
1918.334,9.433
1918.430,9.293
1918.533,9.627
1918.634,9.38
1918.737,9.393
1918.841,9.153
1918.957,9.647
1919.045,9.493
1919.148,9.227
1919.250,9.22
1919.368,9.16
1919.453,9.707
1919.556,9.313
1919.660,9.287
1919.760,9.533
1919.863,9.3
1919.965,9.407
1920.068,9.16
1920.099,9.553
2210.273,9.373
2210.301,9.587
2210.478,9.38
2210.507,9.547
2210.603,9.347
2210.709,9.447
2210.819,9.56
2210.916,9.36
2211.014,9.607
2211.116,9.413
2211.206,9.587
2211.328,9.6
2211.402,9.26
2211.502,9.413
2211.604,9.36
2211.706,9.36
2211.808,9.36
2211.912,9.293
2212.013,9.247
2212.117,9.213
2212.230,9.853
2212.320,9.533
2212.423,9.347
2212.525,9.52
2212.631,9.427
2212.732,9.593
2212.833,9.647
2212.936,9.26
2213.045,9.167
2213.139,9.227
2213.243,9.253
2213.367,9.54
2213.455,9.227
2213.552,9.413
2213.662,9.413
2213.692,9.58
2213.855,9.373
2213.889,9.547
2214.062,9.493
2214.102,9.313
2214.190,9.52
2214.289,9.8
2214.391,9.4
2214.497,9.62
2214.677,9.4
2214.705,9.373
2214.810,9.4
2214.904,9.507
2215.007,9.433
2215.087,9.693
2215.205,9.573
2215.293,9.58
2215.393,9.353
2215.496,9.373
2215.618,9.36
2215.701,9.2
2215.803,9.3
2215.906,9.587
2216.008,9.3
2216.110,9.513
2216.212,9.18
2216.315,9.207
2216.420,9.567
2216.520,9.407
2216.621,9.467
2216.725,9.1
2216.826,9.427
2216.931,9.78
2217.041,9.527
2217.135,9.587
2217.237,9.14
2217.339,9.453
2217.452,9.36
2217.546,9.427
2217.646,9.367
2217.743,9.567
2217.852,9.24
2217.880,9.447
2217.977,9.58
2218.083,9.64
2218.182,9.533
2218.284,9.247
2218.387,9.42
2218.562,9.587
2218.594,9.593
2218.695,9.473
2218.796,9.3
2218.880,9.42
2218.978,9.68
2219.079,9.32
2219.183,9.48
2219.290,9.387
2219.387,9.493
2219.489,9.22
2219.614,9.42
2219.694,9.54
2219.796,9.593
2219.899,9.307
2220.001,9.64
2220.104,9.673
2270.206,9.413
2270.310,9.52
2270.418,9.413
2270.541,9.113
2270.616,9.573
2270.717,9.48
2270.820,9.56
2270.923,9.413
2271.026,9.247
2271.127,9.427
2271.231,9.693
2271.335,9.587
2271.452,9.24
2271.470,9.347
2271.646,9.427
2271.673,9.327
2272.048,9.54
2272.054,9.82
2272.088,9.347
2272.256,9.28
2272.357,9.3
2272.385,9.453
2272.489,9.46
2272.586,9.58
2272.672,9.28
2272.770,9.38
2272.867,9.307
2272.971,9.253
2273.075,9.26
2273.176,9.507
2273.288,9.46
2273.381,9.567
2273.484,9.387
2273.584,9.327
2273.700,9.527
2273.797,9.367
2273.894,9.213
2273.996,9.407
2274.097,9.733
2274.200,9.347
2274.303,9.3
2274.404,9.227
2274.509,9.467
2274.610,9.38
2274.835,9.28
2274.837,9.327
2274.912,9.02
2275.015,9.627
2275.125,9.253
2275.227,9.613
2275.325,9.453
2275.428,9.473
2275.459,9.453
2275.562,9.487
2275.660,9.587
2275.862,9.327
2275.878,9.367
2275.970,9.46
2276.069,9.473
2276.170,9.493
2276.271,9.5
2276.375,9.58
2276.458,9.513
2276.556,9.627
2276.681,9.533
2276.759,9.22
2276.868,9.367
2276.964,9.587
2277.073,9.253
2277.171,9.553
2277.273,9.1
2277.376,9.633
2277.479,9.58
2277.580,9.533
2277.698,9.627
2277.788,9.207
2277.889,9.373
2277.993,9.347
2278.110,9.34
2278.193,9.52
2278.298,9.04
2278.399,9.307
2278.503,9.7
2278.605,9.54
2278.658,9.4
2278.808,9.293
2278.914,9.347
2279.012,9.327
2279.114,9.453
2279.217,9.613
2279.246,9.387
2279.345,9.187
2279.445,9.673
2279.561,9.52
2279.652,9.633
2279.754,9.38
2279.855,9.32
2279.948,9.227
2280.061,9.407
2280.146,9.667
2330.244,9.6
2330.344,9.2
2330.445,9.653
2330.548,9.633
2330.653,9.473
2330.753,9.173
2330.857,9.34
2330.958,9.687
2331.062,9.433
2331.162,9.56
2331.265,9.587
2331.375,9.327
2331.471,9.553
2331.579,9.46
2331.677,9.393
2331.784,9.533
2331.881,9.127
2331.982,9.467
2332.111,9.347
2332.187,9.52
2332.290,9.567
2332.391,9.313
2332.494,9.207
2332.597,9.253
2332.701,9.507
2332.801,9.587
2332.903,9.393
2333.006,9.447
2333.110,9.3
2333.136,9.393
2333.235,9.62
2333.340,9.413
2333.440,9.613
2333.542,9.62
2333.648,9.38
2333.744,9.173
2333.849,9.267
2333.945,9.427
2334.033,9.513
2334.133,9.533
2334.236,9.687
2334.359,9.493
2334.438,9.473
2334.543,9.48
2334.654,9.407
2334.751,9.46
2334.849,9.52
2334.952,9.607
2335.054,9.24
2335.163,9.467
2335.260,9.36
2335.361,9.293
2335.433,9.42
2335.567,9.133
2335.668,9.513
2335.784,9.42
2335.873,9.247
2335.976,9.307
2336.079,9.4
2336.195,9.4
2336.283,9.327
2336.385,9.38
2336.489,9.433
2336.591,9.153
2336.692,9.273
2336.819,9.42
2336.898,9.433
2336.927,9.513
2337.024,9.753
2337.124,9.513
2337.224,9.493
2337.333,9.333
2337.433,9.573
2337.535,9.327
2337.621,9.48
2337.743,9.58
2337.842,9.273
2337.921,9.34
2338.033,9.393
2338.129,9.54
2338.228,9.38
2338.331,9.44
2338.433,9.413
2338.535,9.587
2338.637,9.407
2338.744,9.513
2338.842,9.38
2338.945,9.52
2339.047,9.507
2339.150,9.6
2339.254,9.28
2339.355,9.573
2339.460,9.547
2339.559,9.347
2339.619,9.42
2339.766,9.193
2339.869,9.28
2339.935,9.66
2340.075,9.747
2340.195,9.467
2390.215,9.447
2390.380,9.413
2390.482,9.413
2390.606,9.513
2390.688,9.393
2390.714,9.293
2390.813,9.1
2390.929,9.353
2391.021,9.313
2391.124,9.707
2391.221,9.693
2391.325,9.293
2391.427,9.553
2391.529,9.527
2391.633,9.5
2391.710,9.44
2391.814,9.38
2391.913,9.587
2392.032,9.453
2392.121,9.573
2392.222,9.553
2392.325,9.287
2392.443,9.347
2392.515,9.547
2392.631,9.66
2392.734,9.28
2392.844,9.613
2392.944,9.413
2393.041,9.48
2393.133,9.653
2393.222,9.313
2393.323,9.687
2393.422,9.16
2393.524,9.28
2393.624,9.593
2393.724,9.56
2393.820,9.32
2393.915,9.113
2394.016,9.407
2394.114,9.307
2394.236,9.687
2394.324,9.433
2394.423,9.167
2394.523,9.473
2394.603,9.507
2394.715,9.813
2394.815,9.66
2394.913,9.327
2395.019,9.533
2395.117,9.413
2395.217,9.413
2395.338,9.56
2395.404,9.4
2395.502,9.36
2395.602,9.873
2395.705,9.527
2395.805,9.42
2395.905,9.66
2396.026,9.48
2396.118,9.5
2396.216,9.327
2396.342,9.387
2396.440,9.247
2396.531,9.313
2396.627,9.473
2396.729,9.533
2396.852,9.413
2396.934,9.68
2397.030,8.993
2397.106,9.32
2397.200,9.387
2397.345,9.487
2397.469,9.387
2397.546,9.04
2397.658,9.42
2397.754,9.367
2397.854,9.54
2397.961,9.4
2398.060,9.487
2398.163,9.407
2398.279,9.36
2398.297,9.573
2398.391,9.487
2398.493,9.52
2398.594,9.273
2398.690,9.547
2398.800,9.233
2398.904,9.247
2399.015,9.68
2399.112,9.747
2399.209,9.427
2399.293,9.28
2399.391,9.573
2399.491,9.42
2399.596,9.607
2399.698,9.207
2399.800,9.34
2399.902,9.707
2400.005,9.567
2400.117,9.593
2450.209,9.293
2450.313,9.573
2450.414,9.327
2450.527,9.273
2450.624,9.38
2450.722,9.373
2450.827,9.54
2450.926,9.7
2451.028,9.48
2451.132,9.56
2451.232,9.2
2451.335,9.3
2451.438,9.72
2451.541,9.68
2451.641,9.547
2451.744,9.187
2451.849,9.367
2451.957,9.333
2452.057,9.34
2452.085,9.46
2452.185,9.413
2452.281,9.147
2452.389,9.32
2452.485,9.34
2452.589,9.193
2452.689,9.393
2452.793,9.493
2453.180,9.56
2453.206,9.427
2453.286,9.66
2453.384,9.16
2453.494,9.38
2453.590,9.4
2453.690,9.553
2453.805,9.507
2453.881,9.5
2453.999,9.34
2454.100,9.56
2454.204,9.407
2454.305,9.58
2454.407,9.187
2454.528,9.533
2454.614,9.293
2454.715,9.667
2454.820,9.673
2454.938,8.987
2455.021,9.427
2455.125,9.7
2455.227,9.653
2455.332,9.573
2455.432,9.08
2455.534,9.573
2455.639,9.467
2455.673,9.64
2455.769,9.713
2455.944,9.587
2455.972,9.667
2456.074,9.627
2456.173,9.533
2456.275,9.6
2456.389,9.9
2456.484,9.56
2456.583,9.58
2456.684,9.567
2456.776,9.427
2456.871,9.58
2456.970,9.367
2457.070,9.573
2457.172,9.42
2457.275,9.18
2457.379,9.453
2457.504,9.26
2457.582,9.433
2457.684,9.407
2457.788,9.533
2457.889,9.567
2457.992,9.327
2458.095,9.66
2458.202,9.547
2458.298,9.687
2458.402,9.507
2458.472,9.353
2458.613,9.313
2458.708,9.713
2458.811,9.367
2458.938,9.667
2459.016,9.48
2459.118,9.273
2459.220,9.593
2459.323,9.327
2459.426,9.193
2459.526,9.427
2459.630,9.32
2459.736,9.333
2459.764,9.407
2459.860,9.487
2459.964,9.82
2460.063,9.52
2460.173,9.567
2510.266,9.507
2510.372,9.573
2510.459,9.453
2510.558,9.54
2510.659,9.233
2510.774,9.487
2510.864,9.46
2510.964,9.507
2511.064,9.607
2511.187,9.367
2511.269,9.393
2511.371,9.533
2511.474,9.4
2511.580,9.72
2511.679,9.44
2511.780,9.733
2511.884,9.573
2511.988,9.613
2512.088,9.52
2512.190,9.153
2512.293,9.54
2512.394,9.653
2512.496,9.22
2512.613,9.553
2512.704,9.24
2512.805,9.34
2512.906,9.44
2513.024,9.62
2513.052,9.193
2513.215,9.14
2513.317,9.507
2513.425,9.42
2513.449,9.633
2513.624,9.373
2513.652,9.7
2513.751,9.48
2513.854,9.5
2513.955,9.493
2514.136,9.513
2514.164,9.507
2514.264,9.58
2514.367,9.48
2514.449,9.427
2514.545,9.533
2514.650,9.593
2514.751,9.393
2514.861,9.473
2514.958,9.46
2515.058,9.533
2515.185,9.273
2515.249,9.66
2515.364,9.447
2515.467,9.327
2515.569,9.22
2515.673,9.12
2515.774,9.36
2515.877,9.213
2515.979,9.567
2516.082,9.487
2516.207,9.38
2516.286,9.427
2516.389,9.127
2516.493,9.367
2516.592,9.767
2516.698,9.513
2516.798,9.48
2516.901,9.473
2517.021,9.887
2517.040,9.713
2517.209,9.74
2517.334,9.333
2517.338,9.36
2517.437,9.473
2517.539,9.607
2517.653,9.567
2517.757,9.453
2517.849,9.527
2517.949,9.413
2518.051,9.64
2518.153,9.527
2518.235,9.453
2518.334,9.687
2518.438,9.593
2518.539,9.627
2518.641,9.327
2518.744,9.4
2518.860,9.4
2518.949,9.047
2519.074,9.34
2519.153,9.46
2519.270,9.62
2519.359,9.547
2519.465,9.433
2519.563,9.587
2519.664,9.553
2519.801,9.567
2519.877,9.413
2519.972,9.033
2520.084,9.467
2520.181,9.58
2810.285,9.313
2810.381,9.58
2810.485,9.22
2810.588,9.527
2810.695,9.72
2810.791,9.527
2810.894,9.64
2810.998,9.507
2811.109,9.62
2811.135,9.48
2811.233,9.673
2811.329,9.193
2811.433,9.64
2811.537,9.407
2811.639,9.193
2811.739,9.387
2811.839,9.353
2812.021,9.48
2812.023,9.653
2812.128,9.227
2812.226,9.667
2812.329,9.44
2812.430,9.36
2812.535,9.493
2812.636,9.113
2812.738,9.44
2812.840,9.34
2812.970,9.56
2813.045,9.533
2813.146,9.56
2813.269,9.507
2813.356,9.64
2813.454,9.313
2813.558,9.4
2813.682,9.04
2813.762,9.153
2813.863,9.32
2813.966,9.307
2814.075,9.447
2814.195,9.227
2814.274,9.427
2814.376,9.573
2814.485,9.7
2814.583,9.753
2814.684,9.42
2814.787,9.173
2814.887,9.493
2814.915,9.62
2815.018,9.7
2815.134,9.593
2815.219,9.427
2815.320,9.867
2815.425,9.353
2815.519,9.553
2815.629,9.36
2815.730,9.513
2815.844,9.4
2815.916,9.1
2816.015,9.473
2816.124,9.613
2816.217,9.293
2816.322,9.4
2816.423,9.493
2816.528,9.493
2816.628,9.547
2816.730,9.313
2816.835,9.36
2816.945,9.24
2817.036,9.353
2817.135,9.453
2817.243,9.04
2817.356,9.293
2817.451,9.827
2817.551,9.607
2817.679,9.653
2817.762,9.527
2817.861,9.227
2817.960,9.48
2818.088,9.507
2818.171,9.46
2818.266,9.513
2818.374,9.273
2818.477,9.307
2818.507,9.407
2818.678,9.76
2818.785,9.233
2818.883,9.287
2818.911,9.327
2819.008,9.393
2819.109,9.68
2819.217,9.52
2819.320,9.487
2819.421,9.367
2819.516,9.227
2819.607,9.413
2819.704,9.4
2819.803,9.44
2820.007,9.7
2820.011,9.673
2820.111,9.68
2870.214,9.3
2870.322,9.587
2870.417,9.527
2870.520,9.427
2870.623,9.367
2870.733,9.553
2870.826,9.54
2870.931,9.533
2871.033,9.413
2871.137,9.507
2871.237,9.453
2871.355,9.567
2871.444,9.453
2871.545,9.02
2871.645,9.633
2871.766,9.653
2871.851,9.48
2871.954,9.553
2872.055,9.373
2872.165,9.233
2872.261,9.553
2872.362,9.493
2872.467,9.5
2872.501,9.34
2872.597,9.48
2872.695,9.28
2872.796,9.587
2872.902,9.66
2873.002,9.48
2873.104,9.527
2873.193,9.613
2873.308,9.567
2873.412,9.513
2873.513,9.707
2873.604,9.447
2873.701,9.467
2873.798,9.78
2873.899,9.327
2874.002,9.66
2874.130,9.34
2874.205,9.387
2874.334,9.393
2874.411,9.58
2874.516,9.813
2874.614,9.393
2874.717,9.567
2874.822,9.467
2874.925,9.547
2875.029,9.347
2875.127,9.567
2875.232,9.56
2875.334,9.607
2875.440,9.3
2875.534,9.593
2875.641,9.353
2875.765,9.053
2875.845,9.567
2875.943,9.467
2876.054,9.253
2876.154,9.307
2876.254,9.2
2876.358,9.44
2876.386,9.533
2876.499,9.693
2876.590,9.653
2876.689,9.7
2876.791,9.64
2876.891,9.673
2876.996,9.52
2877.097,9.387
2877.199,9.34
2877.302,9.46
2877.382,9.6
2877.485,9.647
2877.602,9.407
2877.687,9.527
2877.790,9.253
2877.895,9.14
2878.013,9.64
2878.097,9.587
2878.201,9.367
2878.337,9.567
2878.407,9.48
2878.508,9.38
2878.614,9.42
2878.713,9.32
2878.815,9.5
2878.917,9.707
2879.019,9.167
2879.121,9.447
2879.226,9.427
2879.326,9.513
2879.439,9.36
2879.535,9.127
2879.633,9.353
2879.737,9.727
2879.850,9.767
2879.878,9.6
2880.043,9.273
2880.073,9.453
2880.175,9.453
2930.277,9.76
2930.377,9.447
2930.477,9.487
2930.579,9.513
2930.682,9.673
2930.783,9.58
2930.975,9.527
2931.072,9.58
2931.170,9.6
2931.277,9.387
2931.374,9.447
2931.481,9.62
2931.581,9.307
2931.689,9.48
2931.785,9.227
2931.888,9.467
2932.014,9.473
2932.091,9.427
2932.194,9.38
2932.297,9.533
2932.399,9.173
2932.501,9.367
2932.604,9.413
2932.705,9.313
2932.808,9.427
2932.911,9.487
2933.016,9.68
2933.116,9.733
2933.217,9.08
2933.271,9.52
2933.375,9.5
2933.525,9.447
2933.627,9.407
2933.690,9.26
2933.850,9.54
2933.868,9.64
2933.964,9.293
2934.065,9.673
2934.164,9.48
2934.262,9.333
2934.367,9.453
2934.470,9.66
2934.586,9.287
2934.679,9.493
2934.777,9.533
2934.883,9.613
2934.960,9.487
2935.063,9.38
2935.163,9.567
2935.266,9.587
2935.367,9.553
2935.469,9.613
2935.574,9.533
2935.689,9.713
2935.777,9.467
2935.880,9.533
2935.984,9.533
2936.099,9.507
2936.188,9.68
2936.290,9.42
2936.391,9.66
2936.494,9.547
2936.597,9.393
2936.699,9.573
2936.803,8.947
2936.904,9.387
2937.007,9.107
2937.109,9.473
2937.212,9.44
2937.313,9.24
2937.416,9.36
2937.525,9.547
2937.621,9.64
2937.722,9.733
2937.826,9.573
2937.854,9.407
2937.960,9.307
2938.058,9.527
2938.156,9.293
2938.261,9.36
2938.368,9.44
2938.466,9.387
2938.565,9.347
2938.668,9.527
2938.771,9.6
2938.871,9.28
2938.953,9.493
2939.054,9.527
2939.164,9.353
2939.259,9.407
2939.363,9.187
2939.465,9.273
2939.567,9.5
2939.678,9.407
2939.746,9.713
2939.875,9.673
2939.976,9.227
2940.097,9.447
2940.187,9.82
2990.284,9.44
2990.386,9.287
2990.508,9.4
2990.594,9.34
2990.694,9.46
2990.796,9.593
2990.901,9.487
2991.001,9.46
2991.102,9.42
2991.206,9.513
2991.242,9.573
2991.410,9.307
2991.518,9.527
2991.614,9.467
2991.645,9.64
2991.742,9.64
2991.844,9.433
2991.959,9.513
2992.050,9.407
2992.150,9.453
2992.253,9.627
2992.347,9.92
2992.458,9.673
2992.556,9.18
2992.639,9.46
2992.741,9.533
2992.845,9.78
2992.947,9.747
2993.048,9.413
2993.150,9.587
2993.252,9.66
2993.357,9.687
2993.457,9.46
2993.561,9.427
2993.667,9.407
2993.771,9.547
2993.853,9.727
2993.970,9.767
2994.072,9.373
2994.184,9.74
2994.281,9.38
2994.380,9.587
2994.482,9.487
2994.579,9.4
2994.687,9.32
2994.792,9.66
2994.891,9.56
2994.994,9.627
2995.096,9.38
2995.198,9.393
2995.302,9.467
2995.405,9.44
2995.429,9.387
2995.529,9.667
2995.633,9.72
2995.736,9.633
2995.837,9.567
2995.938,9.46
2996.047,9.32
2996.145,9.567
2996.248,9.74
2996.345,9.667
2996.434,9.467
2996.530,9.573
2996.633,9.647
2996.756,9.313
2996.842,9.513
2996.940,9.733
2997.043,9.487
2997.149,9.573
2997.247,9.327
2997.350,9.78
2997.452,9.54
2997.554,9.44
2997.626,9.48
2997.758,9.547
2997.862,9.593
2997.969,9.807
2998.065,9.7
2998.183,9.727
2998.271,9.293
2998.374,9.687
2998.475,9.24
2998.592,9.68
2998.680,9.767
2998.784,9.14
2998.884,9.493
2998.987,9.66
2999.091,9.673
2999.207,9.593
2999.328,9.647
2999.332,9.593
2999.428,9.6
2999.528,9.353
2999.705,9.6
2999.733,9.873
2999.831,9.467
2999.923,9.527
3000.026,9.413
3000.114,9.513
3050.217,9.667
3050.320,9.447
3050.432,9.613
3050.528,9.5
3050.627,9.513
3050.728,9.74
3050.831,9.54
3050.932,9.24
3051.035,9.66
3051.138,9.467
3051.249,9.667
3051.345,9.433
3051.445,9.307
3051.572,9.913
3051.651,9.64
3051.754,9.673
3051.858,9.6
3051.956,9.687
3052.061,9.407
3052.112,9.753
3052.269,9.707
3052.371,9.633
3052.467,9.22
3052.592,9.413
3052.610,9.48
3052.781,9.72
3052.811,9.56
3052.980,9.433
3053.008,9.393
3053.107,9.5
3053.210,9.567
3053.329,9.513
3053.418,9.627
3053.516,9.447
3053.621,9.8
3053.722,9.627
3053.824,9.64
3053.927,9.607
3054.005,9.573
3054.107,9.373
3054.210,9.307
3054.313,9.673
3054.429,9.733
3054.518,9.407
3054.621,9.653
3054.732,9.527
3054.841,9.88
3054.927,9.5
3055.029,9.433
3055.136,9.593
3055.233,9.607
3055.336,9.793
3055.440,9.787
3055.541,9.187
3055.646,9.34
3055.744,9.413
3055.854,9.687
3055.953,9.513
3056.052,9.427
3056.105,9.72
3056.269,9.607
3056.361,9.72
3056.463,9.653
3056.524,9.48
3056.680,9.62
3056.707,9.76
3056.795,9.773
3056.896,9.48
3057.003,9.56
3057.105,9.527
3057.202,10.0
3057.307,9.467
3057.410,9.347
3057.511,9.793
3057.613,9.787
3057.795,9.6
3057.797,9.753
3057.896,9.62
3058.007,9.487
3058.106,9.493
3058.203,9.54
3058.307,9.407
3058.414,9.44
3058.516,9.573
3058.613,9.513
3058.717,9.6
3058.839,9.747
3058.925,9.567
3059.021,9.74
3059.126,9.627
3059.228,9.193
3059.329,9.627
3059.432,9.42
3059.534,9.287
3059.644,9.653
3059.842,9.267
3059.844,9.533
3059.944,9.46
3060.053,9.773
3060.148,9.767
3110.252,9.36
3110.355,9.347
3110.457,9.56
3110.559,9.687
3110.595,9.64
3110.773,9.66
3110.801,9.5
3110.896,9.367
3110.993,9.46
3111.089,9.553
3111.203,9.54
3111.286,9.713
3111.381,9.473
3111.481,9.687
3111.585,9.52
3111.685,9.42
3111.815,9.34
3111.894,9.573
3111.998,9.553
3112.096,9.547
3112.197,9.333
3112.298,9.333
3112.403,9.42
3112.515,9.3
3112.612,9.553
3112.708,9.813
3112.811,9.533
3112.926,9.72
3113.024,9.287
3113.141,9.493
3113.224,9.573
3113.323,9.567
3113.428,9.32
3113.530,9.533
3113.635,9.46
3113.734,9.787
3113.842,9.373
3113.938,9.593
